site,transect,year,distance_original,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
INT5,5,2024,12,12,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,12,12,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,12,12,3,Rhamnus ilicifolia,rhil,shrub,native,perennial,Rhamnaceae,,,
INT5,5,2024,12,12,4,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,12,12,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,13,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,13,13,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,13,13,3,Rhamnus ilicifolia,rhil,shrub,native,perennial,Rhamnaceae,,,
INT5,5,2024,13,13,4,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,13,13,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,14,14,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,14,14,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,14,14,3,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,14,14,4,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,14,14,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,15,15,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,15,15,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,15,15,3,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,15,15,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,15,15,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,16,16,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,16,16,2,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,16,16,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,16,16,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,17,17,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,17,17,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,17,17,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,18,18,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,18,18,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,19,19,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,19,19,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,20,20,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,20,20,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,20,20,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,21,21,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,21,21,2,Rhamnus ilicifolia,rhil,shrub,native,perennial,Rhamnaceae,,,
INT5,5,2024,21,21,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,21,21,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,22,22,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,22,22,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,22,22,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,23,23,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,23,23,2,Rhamnus ilicifolia dead,,shrub,native,perennial,Rhamnaceae,,,
INT5,5,2024,23,23,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,23,23,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,24,24,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,24,24,2,Rhamnus ilicifolia dead,,shrub,native,perennial,Rhamnaceae,,,
INT5,5,2024,24,24,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,25,25,1,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,25,25,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,25,25,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,26,26,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,26,26,2,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,26,26,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,26,26,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,27,27,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,27,27,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,27,27,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
INT5,5,2024,28,28,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,28,28,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,28,28,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,29,29,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,29,29,2,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,29,29,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,29,29,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,29,29,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,30,30,1,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,30,30,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,30,30,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,30,30,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,30,30,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,31,31,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,31,31,2,Heteromeles arbutifolia dead,,shrub,native,perennial,Rosaceae,,,
INT5,5,2024,31,31,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,31,31,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,31,31,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,32,32,1,Heteromeles arbutifolia dead,,shrub,native,perennial,Rosaceae,,,
INT5,5,2024,32,32,2,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,32,32,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,32,32,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,33,33,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,33,33,2,Heteromeles arbutifolia dead,,shrub,native,perennial,Rosaceae,,,
INT5,5,2024,33,33,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,33,33,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,33,33,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,34,34,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,34,34,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,35,35,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,35,35,2,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,35,35,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,36,36,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,36,36,2,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,36,36,3,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,36,36,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,37,37,1,Malacothamnus fasciculatus dead,,shrub,native,perennial,Malvaceae,,,
INT5,5,2024,37,37,2,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,37,37,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,38,38,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,38,38,2,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,38,38,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,39,39,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
INT5,5,2024,39,39,2,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,39,39,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,40,40,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,40,40,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT5,5,2024,41,41,1,Heteromeles arbutifolia,HEAR,Shrub,native,perennial,Rosaceae,,,
INT5,5,2024,41,41,ground,native_litter,native_litter,litter,litter,litter,litter,,,
INT1,1,2019,1,1,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,1,1,2,Galium porrigens,galium,forb,native,perennial,Rubiaceae,,INT1,intact
INT1,1,2019,1,1,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,1,1,4,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,1,1,ground,thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,2,2,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,2,2,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,2,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,3,3,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,3,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,4,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,4,4,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,4,4,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,4,4,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,5,5,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,5,5,2,Pellaea andromedifolia,pellaea andromedifolia,fern,native,perennial,Pteridaceae,,INT1,intact
INT1,1,2019,5,5,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,5,5,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,6,6,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,6,6,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,6,6,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,7,7,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,7,7,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,7,7,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,8,8,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,8,8,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,9,9,1,Galium porrigens,Galium porrigens,forb,native,perennial,Rubiaceae,,INT1,intact
INT1,1,2019,9,9,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,9,9,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,9,9,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,10,10,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,10,10,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,10,10,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,11,11,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,11,11,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,11,11,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,12,12,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,12,12,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,12,12,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,13,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,13,13,2,Elymus condensatus,elco,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,13,13,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,13,13,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,14,14,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,14,14,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,14,14,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,14,14,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,15,15,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,15,15,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,15,15,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,15,15,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,16,16,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,16,16,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,16,16,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,16,16,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,17,17,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,17,17,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,17,17,3,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,17,17,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,18,18,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,18,18,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,18,18,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT1,intact
INT1,1,2019,18,18,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,19,19,1,Carduus pycnocephalus,Carduus pycnocephalus,forb,nonnative,annual,Asteraceae,,INT1,intact
INT1,1,2019,19,19,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,19,19,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,20,20,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,20,20,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,20,20,3,Heteromeles arbutifolia dead,dd HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,20,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,21,21,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,21,21,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,22,22,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,22,22,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,22,22,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,23,23,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,23,23,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,23,23,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,24,24,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,24,24,2,Bromus spp.,dd brome,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,24,24,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,25,25,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,25,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,26,26,1,Stipa lepida dead,dd STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,26,26,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,26,26,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,27,27,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,27,27,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,28,28,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,INT1,intact
INT1,1,2019,28,28,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,29,29,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,29,29,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,30,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,31,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,32,32,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,32,32,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,33,33,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,33,33,2,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,33,33,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,33,33,ground,native_thatch,thatch,thatch,thatch,thatch,thatch,,INT1,intact
INT1,1,2019,34,34,1,Heteromeles arbutifolia dead,HEAR dead,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,34,34,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,35,35,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,35,35,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,35,35,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,36,36,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,36,36,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,36,36,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,37,37,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,37,37,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,38,38,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT1,intact
INT1,1,2019,38,38,2,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,38,38,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT1,intact
INT1,1,2019,39,39,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,39,39,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,40,40,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,40,40,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT1,1,2019,41,41,1,Heteromeles arbutifolia,HEAR,shrub,native,perennial,Rosaceae,,INT1,intact
INT1,1,2019,41,41,ground,native_litter,native_litter,litter,litter,litter,litter,,INT1,intact
INT2,1,2019,1,1,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,1,1,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,1,1,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,2,2,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,2,2,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,3,3,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,3,3,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,3,3,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,4,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,4,4,2,Salvia leucophylla dead,dd sale,shrub,native,perennial,Lamiaceae,,INT2,intact
INT2,1,2019,4,4,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,5,5,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,5,5,2,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT2,intact
INT2,1,2019,5,5,3,Elymus condensatus,elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,5,5,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,6,6,1,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,6,6,2,Rhus ovata,RHOV,shrub,native,perennial,Anacardiaceae,,INT2,intact
INT2,1,2019,6,6,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,7,7,1,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,7,7,2,Rhamnus ilicifolia,rhil,shrub,native,perennial,Rhamnaceae,,INT2,intact
INT2,1,2019,7,7,3,Elymus condensatus dead,dd elco,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,7,7,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,8,8,1,Galium porrigens,Galium porrigens,forb,native,perennial,Rubiaceae,,INT2,intact
INT2,1,2019,8,8,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,8,8,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,8,8,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,9,9,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,9,9,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,9,9,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,10,10,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,10,10,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,INT2,intact
INT2,1,2019,11,11,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,12,12,1,Bromus rubens,BRRU dead,grass,nonnative,annual,Poaceae,,INT2,intact
INT2,1,2019,12,12,ground,bare_ground,bare_ground,ground,ground,ground,ground,,INT2,intact
INT2,1,2019,13,13,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,13,13,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,13,13,3,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,13,13,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,INT2,intact
INT2,1,2019,14,14,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,14,14,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,14,14,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,INT2,intact
INT2,1,2019,15,15,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
INT2,1,2019,15,15,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,INT2,intact
INT2,1,2019,15,15,ground,native_litter,native_litter,litter,litter,litter,litter,,INT2,intact
INT2,1,2019,16,16,1,Dipterostemon capitatus,dica,forb,native,perennial,Themidaceae,,INT2,intact
INT2,1,2019,16,16,2,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,,INT2,intact
