year,ch1_site,ch1_transect,rep,standtype,transectsite,status,lifeform,family,ch1_species,lifespan,lifestage,link to tab: belt_byspecies => https://docs.google.com/spreadsheets/d/1JG8udkjru26Z6zy7LwNiDczkgRrB42tNG_wnW2O2R60/edit?usp=sharing
2019,INT3,1,3,Intact3,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,dead,
2019,1,6,3,ENH1,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,immature,
2019,1,6,3,ENH1,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,immature,
2019,1,6,3,ENH1,3,native,shrub,Anacardiaceae,Rhus ovata,perennial,immature,
2019,1,4,1,ENH1,1,native,shrub,Anacardiaceae,Rhus ovata,perennial,mature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia apiana,perennial,mature,
2019,2,4,4,ENH2,1,native,shrub,Lamiaceae,Salvia apiana,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,1,DEG1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,2,DEG1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,resprout,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,3,3,DEG1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,1,4,DEG2,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,1,4,DEG2,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,1,4,DEG2,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,1,4,DEG2,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,2,5,DEG2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,2,5,DEG2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,2,5,DEG2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,5,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,5,5,ENH2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT1,1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,1,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,seedling,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,seedling,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,1,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,6,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,4,1,ENH1,1,native,shrub,Virburnaceae,Sambucus mexicana,perennial,immature,
2019,1,5,2,ENH1,2,native,herb,Solanacaeae,Solanum xanti,perennial,not a shrub,
2019,INT3,1,3,Intact3,3,native,herb,Solanacaeae,Solanum xanti,perennial,not a shrub,
2019,2,4,4,ENH2,1,native,herb,Solanacaeae,Solanum xanti,perennial,not a shrub,
2019,1,5,2,ENH1,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,2,1,4,DEG2,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,1,4,1,ENH1,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT1,1,1,Intact1,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT2,1,2,Intact2,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,2,2,5,DEG2,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT3,1,3,Intact3,3,native,herb,Asteraceae,Rafinesquia californica,annual,not a shrub,
2019,1,5,2,ENH1,2,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT1,1,1,Intact1,1,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT2,1,2,Intact2,2,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT3,1,3,Intact3,3,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT2,1,2,Intact2,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,2,3,6,DEG2,3,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,2,2,5,DEG2,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,1,5,2,ENH1,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,1,2,2,DEG1,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,1,1,1,DEG1,1,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,2,2,5,DEG2,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,1,5,2,ENH1,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,2,1,4,DEG2,1,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,2,4,4,ENH2,1,Unknown,herb,Unknown,unknown1 forb,Unknown,not a shrub,
2019,2,4,4,ENH2,2,Unknown,herb,Unknown,unknown2 forb,Unknown,not a shrub,
2019,1,5,2,ENH1,2,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,1,6,3,ENH1,3,native,forb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,2,6,6,ENH2,3,Unknown,shrub,unknown,unknown5 shrub,perennial,mature,
2019,INT2,1,2,Intact2,2,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,1,4,1,ENH1,1,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,1,4,1,ENH1,1,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,1,2,2,DEG1,2,,,,Avena barbata,,,
2019,1,2,2,DEG1,2,,,,Bromus rubens,,,
2019,1,2,2,DEG1,2,,,,Hirschfeldia incana,,,
2019,1,3,3,DEG1,3,,,,Bromus diandrus,,,
2019,1,4,1,ENH1,1,,,,Avena barbata,,,
2019,1,4,1,ENH1,1,,,,Bromus rubens,,,
2019,1,4,1,ENH1,1,,,,Centaurea melitensis ,,,
2019,1,4,1,ENH1,1,,,,Erodium cicutarium,,,
2019,1,4,1,ENH1,1,,,,Hirschfeldia incana,,,
2019,1,4,1,ENH1,1,,,,Stipa lepida,,,
2019,1,5,2,ENH1,,,,,Bromus diandrus,,,
2019,1,5,2,ENH1,,,,,Bromus rubens,,,
2019,1,5,2,ENH1,,,,,Centaurea melitensis,,,
2019,1,6,3,ENH1,3,,,,Bromus rubens,,,
2019,1,6,3,ENH1,3,,,,Calochortus clavatus,,,
2019,1,6,3,ENH1,3,,,,Centaurea melitensis,,,
2019,1,6,3,ENH1,3,,,,Erodium cicutarium,,,
2019,1,6,3,ENH1,3,,,,Galium porrigens,,,
2019,1,6,3,ENH1,3,,,,Hirschfeldia incana,,,
2019,1,6,3,ENH1,3,,,,Marah macrocarpa,,,
2019,1,6,3,ENH1,3,,,,Solanum xanti,,,
2019,1,6,3,ENH1,3,,,,Stipa lepida,,,
