year,stand,site,soilcore,depthcm,depthname,treatment,species,lifeform,status,status_native,status_nonnative,lifecycle,family,totalcount,NOTES,INT_unknownID,,
2019,enhanced,ENH1,4,4,deep,ovenchar,"unknown - long leaved seedling, erodium?",unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,2,4,deep,control,unknown - long leaved skinny dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,10,0,surface,control,"unknown - long leaved, skinny bright green - probably not stipa, probably other grasses",unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH2,9,0,surface,control,unknown - long lstemed dicot,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,4,0,surface,charate,"unknown - long skinny seedling, likely non-native grass",unknown,unknown,,,unknown,unknown,4,,,,
2019,enhanced,ENH2,10,0,surface,charate,"unknown - long skinny, bright green leaved seedling",unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,1,4,deep,ovenchar,unknown - purple leaf dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,4,0,surface,oven,unknown - red stem,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,8,4,deep,ovenchar,unknown - red stem,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,10,4,deep,ovenchar,"unknown - red stem, hear leaved seedling",unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,5,4,deep,charate,unknown - round cotyledons - check pictures,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,2,0,surface,ovenchar,unknown - round leaf - do you think MAFA? need to look at photos,unknown,unknown,,,unknown,unknown,3,,,,
2019,enhanced,ENH2,9,0,surface,charate,unknown - skinny dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,4,0,surface,oven,unknown - small dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,3,0,surface,ovenchar,unknown - tall seedling (0.5 in tall) with small leaves,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,9,0,surface,charate,unknown - tear drop leaf,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,1,4,deep,control,unknown 1,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,6,0,surface,oven,unknown 1 - small leaf seedling,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,1,0,surface,charate,Unknown 2,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH2,6,0,surface,oven,unknown 2 - unknown brown dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,1,0,surface,oven,unknown 3,unknown,unknown,,,unknown,unknown,3,,,,
2019,enhanced,ENH1,1,0,surface,ovenchar,unknown 4,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,1,0,surface,ovenchar,unknown 5,unknown,unknown,,,unknown,unknown,2,,,,
2019,enhanced,ENH1,2,0,surface,charate,unknown 5,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,4,4,deep,charate,unknown dicot,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH2,6,4,deep,control,unknown succulent seedling,unknown,unknown,,,unknown,unknown,1,,,,
2019,enhanced,ENH1,1,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH1,1,0,surface,pretreatment,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH1,1,4,deep,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH1,1,4,deep,pretreatment,Centaurea melitensis,herb,nonnative,,nonnative,Annual,Asteraceae,n/a,star thistle,,,
2019,enhanced,ENH2,6,4,deep,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,6,4,deep,pretreatment,Dipterostemon capitatus,herb,native,native,,Perennial,Themidaceae,n/a,"""bulbs""",,,
2019,enhanced,ENH2,6,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,"""crapton"" of AVBA",,,
2019,enhanced,ENH1,2,4,deep,pretreatment,,,,,,,,,no species recorded at time of pretreatment in this soil core,,,
2019,enhanced,ENH1,2,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,8,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,8,0,surface,pretreatment,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,8,4,deep,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,8,4,deep,pretreatment,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,10,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,10,0,surface,pretreatment,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,10,0,surface,pretreatment,Bromus rubens,grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,10,0,surface,pretreatment,Bromus diandrus,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,10,4,deep,pretreatment,Bromus spp.,,,,,,,,,,,
2019,enhanced,ENH2,10,4,deep,pretreatment,Dipterostemon capitatus,herb,native,native,,Perennial,Themidaceae,n/a,"""random bulb, either calochortus (yellow) or dichelostemma capitatum."" I'm guessing it's DICA since Calochortus bulbs look different. ",,,
2019,enhanced,ENH1,4,0,surface,pretreatment,moss,,,,,,,,,,,
2019,enhanced,ENH1,4,0,surface,pretreatment,Centaurea melitensis,herb,nonnative,,nonnative,Annual,Asteraceae,n/a,star thistle,,,
2019,enhanced,ENH1,4,4,deep,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH1,3,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH1,3,0,surface,pretreatment,Dipterostemon capitatus,herb,native,native,,Perennial,Themidaceae,n/a,,,,
2019,enhanced,ENH1,3,0,surface,pretreatment,Centaurea melitensis,herb,nonnative,,nonnative,Annual,Asteraceae,n/a,star thistle,,,
2019,enhanced,ENH1,3,4,deep,pretreatment,,,,,,,,,no species recorded at time of pretreatment in this soil core,,,
2019,enhanced,ENH1,5,4,deep,pretreatment,,,,,,,,,no species recorded at time of pretreatment in this soil core,,,
2019,enhanced,ENH1,5,0,surface,pretreatment,moss,,,,,,,,,,,
2019,enhanced,ENH1,5,0,surface,pretreatment,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,7,0,surface,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,"called ""Avena fatua""",,,
2019,enhanced,ENH2,7,0,surface,pretreatment,Bromus madritensis,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,,,,
2019,enhanced,ENH2,7,0,surface,pretreatment,Centaurea melitensis,herb,nonnative,,nonnative,Annual,Asteraceae,n/a,star thistle,,,
2019,enhanced,ENH2,7,4,deep,pretreatment,Avena barbata,Grass,nonnative,,nonnative,Annual,Poaceae,n/a,"called ""Avena fatua""",,,
2019,enhanced,ENH1,1,0,surface,pretreatment,moss,,,,,,,,,,,
2019,enhanced,ENH2,6,0,surface,pretreatment,Malacothamnus fasciculatus,Shrub,native,native,,Perennial,Malvaceae,n/a,,,,
2019,enhanced,ENH2,7,0,surface,pretreatment,Acmispon glaber,herb,native,native,,Perennial,Fabaceae,n/a,,,,
2023,intact,INT3,7,0,surface,Oven,,,,,,,,1,,Unknown 1 - opposite leaves,,
2023,intact,INT3,7,4,deep,Charate,,,,,,,,1,,Unknown 1 - opposite leaves,,
2023,intact,INT3,7,4,deep,Ovenchar,,,,,,,,1,,Unknown 1 - opposite leaves,,
2023,intact,INT3,7,4,deep,Ovenchar,,,,,,,,1,,"unknown 47 - opposite, not #1",,
2023,intact,INT3,7,4,deep,Ovenchar,,,,,,,,1,,Unknown 25 - fuzzy grass,,
2023,intact,INT2,4,0,surface,Charate,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT2,4,0,surface,Charate,,,,,,,,1,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Charate,,,,,,,,2,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Charate,,,,,,,,1,,"Unknown 3 - dentate leaf, round cotyl",,
2023,intact,INT2,4,0,surface,Oven,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT2,4,0,surface,Oven,,,,,,,,1,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Oven,,,,,,,,1,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,4,deep,Control,,,,,,,,1,4-12 cm BEE,Unknown 16 - basal leaves,,
2023,intact,INT2,4,4,deep,Control,,,,,,,,1,4-12 cm BEE,Unknown 16 - basal leaves,,
2023,intact,INT2,4,4,deep,Control,,,,,,,,1,4-12 cm BEE,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT2,6,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT3,7,0,surface,Ovenchar,,,,,,,,3,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT3,7,0,surface,Ovenchar,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT3,7,0,surface,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT3,8,0,surface,Control,,,,,,,,1,,Unknown 12 - spikey maple,,
2023,intact,INT3,8,0,surface,Control,,,,,,,,1,,Unknown 14 - hairy/oval,,
2023,intact,INT3,8,0,surface,Control,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT3,8,0,surface,Control,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT1,3,4,deep,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,4,deep,Control,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT1,3,4,deep,Control,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,3,4,deep,Control,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT1,3,4,deep,Control,,,,,,,,1,,"Unknown 20 - shrub looking, hairs under",,
2023,intact,INT1,3,4,deep,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,4,deep,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT1,3,4,deep,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,3,4,deep,Ovenchar,Eucrypta chrysanthemifolia,Herb,Native,,,,,2,,Unknown 2 - lacy leaf,,
2023,intact,INT1,3,4,deep,Ovenchar,,,,,,,,1,,"Unknown 27 - round cotyl, individual hairs",,
2023,intact,INT2,6,4,deep,Charate,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT3,8,4,deep,Control,,,,,,,,1,,Unknown 14 - hairy/oval,,
2023,intact,INT3,8,4,deep,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT3,8,4,deep,Ovenchar,Emmenanthi pendufolum,Herb,Native,,,,,1,,"Unknown 19 - dentate leaves, curved cotyl",,
2023,intact,INT3,8,4,deep,Ovenchar,Emmenanthi pendufolum,Herb,Native,,,,,1,,"Unknown 19 - dentate leaves, curved cotyl",,
2023,intact,INT3,8,4,deep,Ovenchar,,,,,,,,1,,"Unknown 3 - dentate leaf, round cotyl",,
2023,intact,INT3,8,4,deep,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT3,8,4,deep,Ovenchar,,,,,,,,1,,Unknown 8 - squid feet,,
2023,intact,INT2,4,4,deep,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,4 -12 cm AYE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Charate,Apiastrum angustifolium,Herb,Native,,,,,1,4-12 cm BEE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Charate,Apiastrum angustifolium,Herb,Native,,,,,1,4-12 cm BEE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Charate,Artemisia californica,shrub,native,,,,,1,4-12 cm BEE,Unknown 10 - green antlers,,
2023,intact,INT1,1,0,surface,Charate,,,,,,,,4,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,1,0,surface,Charate,Emmenanthi pendufolum,Herb,Native,,,,,1,,"Unknown 19 - dentate leaves, curved cotyl",,
2023,intact,INT1,1,0,surface,Charate,Eucrypta chrysanthemifolia,Herb,Native,,,,,2,,Unknown 2 - lacy leaf,,
2023,intact,INT1,1,0,surface,Charate,,,,,,,,,,unnamed,,
2023,intact,INT1,1,0,surface,Control,,,,,,,,1,,Unknown 7 - slender octopus,,
2023,intact,INT1,2,0,surface,Charate,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,2,0,surface,Charate,,,,,,,,1,,Unknown 12 - spikey maple,,
2023,intact,INT1,2,0,surface,Charate,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,2,0,surface,Charate,,,,,,,,3,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Charate,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Charate,,,,,,,,,,unnamed,,
2023,intact,INT1,2,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,2,0,surface,Control,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,2,0,surface,Control,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,2,0,surface,Control,,,,,,,,,,unnamed,,
2023,intact,INT1,2,0,surface,Control,,,,,,,,5,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Control,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Oven,Cryptantha Spp.,Forbs,Native,,,,,1,,Unknown 11 - cryptantha?,,
2023,intact,INT1,2,0,surface,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,2,0,surface,Ovenchar,,,,,,,,2,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Ovenchar,,,,,,,,4,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT1,3,0,surface,Charate,Apiastrum angustifolium,Herb,Native,,,,,3,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,0,surface,Charate,,,,,,,,,,unnamed,,
2023,intact,INT1,3,0,surface,Charate,Eucrypta chrysanthemifolia,Herb,Native,,,,,3,,Unknown 2 - lacy leaf,,
2023,intact,INT1,3,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,0,surface,Control,,,,,,,,1,,Unknown 21 - fuzzy round tripod,,
2023,intact,INT1,3,0,surface,Control,,,,,,,,1,,Unknown 21 - fuzzy round tripod,,
2023,intact,INT1,3,0,surface,Control,,,,,,,,,,unnamed,,
2023,intact,INT1,3,0,surface,Oven,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,0,surface,Oven,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,3,0,surface,Oven,,,,,,,,,,unnamed,,
2023,intact,INT1,3,0,surface,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,3,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,0,surface,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT2,4,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,0,surface,Control,Artemisia californica,shrub,native,,,,,6,,Unknown 10 - green antlers,,
2023,intact,INT2,4,0,surface,Control,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT2,4,0,surface,Control,,,,,,,,1,,unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Control,,,,,,,,1,,unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Control,,,,,,,,,,unnamed,,
2023,intact,INT2,4,0,surface,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,0,surface,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,0,surface,Ovenchar,Artemisia californica,shrub,native,,,,,6,,Unknown 10 - green antlers,,
2023,intact,INT2,4,0,surface,Ovenchar,,,,,,,,1,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Ovenchar,,,,,,,,1,,Unknown 16 - basal leaves,,
2023,intact,INT2,4,0,surface,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT2,5,0,surface,Oven,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,5,0,surface,Oven,Artemisia californica,shrub,native,,,,,2,,Unknown 10 - green antlers,,
2023,intact,INT2,5,0,surface,Oven,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT2,5,0,surface,Oven,,,,,,,,1,,Unknown 7 - slender octopus,,
2023,intact,INT2,5,0,surface,Oven,,,,,,,,,,unnamed,,
2023,intact,INT2,6,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,6,0,surface,Control,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,6,0,surface,Control,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT2,6,0,surface,Control,,,,,,,,2,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT2,6,0,surface,Control,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT2,6,0,surface,Control,,,,,,,,1,,"Unknown 3 - dentate leaf, round cotyl",,
2023,intact,INT2,6,0,surface,Control,,,,,,,,,,unnamed,,
2023,intact,INT3,7,0,surface,Ovenchar,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT3,8,0,surface,Oven,,,,,,,,1,,Unknown 8 - squid feet,,
2023,intact,INT1,2,4,deep,Charate,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,2,4,deep,Charate,Cryptantha Spp.,Forbs,Native,,,,,1,,Unknown 11 - cryptantha?,,
2023,intact,INT1,2,4,deep,Charate,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,4,deep,Charate,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT1,2,4,deep,Ovenchar,,,,,,,,1,,Unknown 12 - spikey maple,,
2023,intact,INT1,3,4,deep,Oven,Apiastrum angustifolium,Herb,Native,,,,,1,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,4,deep,Oven,Apiastrum angustifolium,Herb,Native,,,,,2,,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT1,3,4,deep,Oven,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT1,3,4,deep,Oven,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,3,4,deep,Oven,,,,,,,,1,,Unknown 7 - slender octopus,,
2023,intact,INT1,3,4,deep,Oven,,,,,,,,1,,Unknown 12 - spikey maple,,
2023,intact,INT1,3,4,deep,Oven,,,,,,,,,,unnamed,,
2023,intact,INT3,8,4,deep,Charate,Emmenanthi pendufolum,Herb,Native,,,,,1,,"Unknown 19 - dentate leaves, curved cotyl",,
2023,intact,INT2,4,4,deep,Oven,Astragalus trichopodus,Herb,Native,,,,,1,4 -12 cm AYE,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT2,4,4,deep,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,4 -12 cm AYE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Ovenchar,,,,,,,,1,4 -12 cm AYE,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT2,4,4,deep,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,4 -12 cm AYE,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT2,4,4,deep,Oven,Apiastrum angustifolium,Herb,Native,,,,,1,4-12 cm BEE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4-12 cm BEE,Unknown 1 - opposite leaves,,
2023,intact,INT2,4,4,deep,Oven,Artemisia californica,shrub,native,,,,,4,4-12 cm BEE,Unknown 10 - green antlers,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4-12 cm BEE,Unknown 16 - basal leaves,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4-12 cm BEE,Unknown 16 - basal leaves,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4-12 cm BEE,"Unknown 3 - dentate leaf, round cotyl",,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4-12 cm BEE,"Unknown 3 - dentate leaf, round cotyl",,
2023,intact,INT2,4,4,deep,Oven,Astragalus trichopodus,Herb,Native,,,,,1,4-12 cm BEE,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,,4-12 cm BEE,unnamed,,
2023,intact,INT2,4,4,deep,Ovenchar,Apiastrum angustifolium,Herb,Native,,,,,1,4-12 cm BEE,Unknown 6 - Apiastrum angustifolium,,
2023,intact,INT2,4,4,deep,Ovenchar,Artemisia californica,shrub,native,,,,,1,4-12 cm BEE,Unknown 10 - green antlers,,
2023,intact,INT2,4,4,deep,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,4-12 cm BEE,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT2,4,4,deep,Ovenchar,,,,,,,,,4-12 cm BEE,unnamed,,
2023,intact,INT3,7,0,surface,Ovenchar,Artemisia californica,shrub,native,,,,,1,,Unknown 10 - green antlers,,
2023,intact,INT3,7,0,surface,Ovenchar,,,,,,,,5,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT3,7,0,surface,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT3,8,0,surface,Oven,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT3,8,0,surface,Oven,,,,,,,,1,,"Unknown 22 - shrub looking, hairs under and above",,
2023,intact,INT3,8,0,surface,Oven,Bromus Spp.,Grass,Nonnative,,,,,1,,"Unknown 24 - ""toothy"" grass",,
2023,intact,INT3,8,4,deep,Charate,,,,,,,,3,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT3,8,4,deep,Charate,Emmenanthi pendufolum,Herb,Native,,,,,1,,"Unknown 19 - dentate leaves, curved cotyl",,
2023,intact,INT3,8,4,deep,Charate,,,,,,,,,,unnamed,,
2023,intact,INT1,1,0,surface,Control,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,1,0,surface,Control,,,,,,,,4,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,1,0,surface,Control,,,,,,,,1,,Unknown 26 - grass branching,,
2023,intact,INT1,1,0,surface,Control,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT1,1,0,surface,Control,,,,,,,,,,unnamed,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,1,,Unknown 15 - spider web leaf,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,5,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,0,surface,Oven,Eucrypta chrysanthemifolia,Herb,Native,,,,,1,,Unknown 2 - lacy leaf,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,1,,Unknown 21 - fuzzy round tripod,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,2,,Unknown 21 - fuzzy round tripod,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,2,,"Unknown 27 - round cotyl, individual hairs",,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,1,,"Unknown 27 - round cotyl, individual hairs",,
2023,intact,INT1,2,0,surface,Oven,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT1,2,0,surface,Oven,,,,,,,,,,unnamed,,
2023,intact,INT1,2,4,deep,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,4,deep,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,4,deep,Ovenchar,,,,,,,,1,,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT1,2,4,deep,Ovenchar,Bromus Spp.,Grass,Nonnative,,,,,1,,"Unknown 24 - ""toothy"" grass",,
2023,intact,INT1,2,4,deep,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4 AYE,Unknown 15 - spider web leaf,,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,1,4 AYE,"Unknown 17 - bright green, pointy seed",,
2023,intact,INT2,4,4,deep,Oven,Bromus Spp.,Grass,Nonnative,,,,,1,4 AYE,"Unknown 24 - ""toothy"" grass",,
2023,intact,INT2,4,4,deep,Oven,,,,,,,,,4 AYE,unnamed,,
2023,intact,INT1,1,0,surface,Oven,,,,,,,,1,,Unknown 21 - fuzzy round tripod,,
2023,intact,INT1,1,0,surface,Ovenchar,,,,,,,,,,unnamed,,
2023,intact,INT1,1,0,surface,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
2023,intact,INT1,1,0,surface,Ovenchar,Astragalus trichopodus,Herb,Native,,,,,1,,Unknown 4 - Astragalus trichopodus,,
