year,site,rep,standtype,transectsite,status,lifeform,family,species,lifespan,lifestage,link to tab: belt_byspecies => https://docs.google.com/spreadsheets/d/1JG8udkjru26Z6zy7LwNiDczkgRrB42tNG_wnW2O2R60/edit?usp=sharing
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,2,ENH1,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,5,ENH2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,2,6,ENH2,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT1,1,Intact1,1,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT2,2,Intact2,2,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,seedling,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,seedling,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,INT3,3,Intact3,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,immature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,3,ENH1,3,native,shrub,Lamiaceae,Salvia leucophylla,perennial,mature,
2019,1,1,ENH1,1,native,shrub,Virburnaceae,Sambucus mexicana,perennial,immature,
2019,1,2,ENH1,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,1,2,ENH1,2,native,herb,Solanacaeae,Solanum xanti,perennial,not a shrub,
2019,INT3,3,Intact3,3,native,herb,Solanacaeae,Solanum xanti,perennial,not a shrub,
2019,INT2,2,Intact2,2,non-native,herb,Asteraceae,Centaurea melitensis,annual,not a shrub,
2019,2,4,DEG2,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,1,1,ENH1,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT1,1,Intact1,1,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT2,2,Intact2,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,1,2,ENH1,2,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT1,1,Intact1,1,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT2,2,Intact2,2,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,INT3,3,Intact3,3,native,grass,Poaceae,Stipa lepida,perennial,not a shrub,
2019,2,5,DEG2,2,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT3,3,Intact3,3,native,herb,Asteraceae,Stephanomeria virgata,annual,not a shrub,
2019,INT2,2,Intact2,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,2,6,DEG2,3,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,2,5,DEG2,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,1,2,ENH1,2,native,herb,Brassicaceae,Thysanocarpus curvipes,annual,not a shrub,
2019,1,2,DEG1,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,INT2,2,Intact2,2,native,fern,Pteridaceae,Pellaea andromedifolia,Perennial,not a shrub,
2019,1,1,DEG1,1,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,2,5,DEG2,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,1,2,ENH1,2,Unknown,herb,Asteraceae,unknown4 forb (Aster Family),annual,not a shrub,
2019,1,3,ENH1,3,Unknown,herb,Asteraceae,unknown4 forb (Aster Family),annual,not a shrub,
2019,1,2,ENH1,2,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,2,4,DEG2,1,native,herb,Fabaceae,Trifolium gracilentum,annual,not a shrub,
2019,INT2,2,Intact2,2,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,1,1,ENH1,1,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
2019,2,6,ENH2,3,Unknown,shrub,unknown,unknown5 shrub,perennial,mature,
2019,1,1,ENH1,1,native,herb,Asteraceae,Uropappus lindleyi,annual,not a shrub,
