date,name,year,site,transect,distance,vertical,species,species_code,max_height_cm,Notes,standtype,hillslope,coordinates_x,coordinates_y
28-Apr-24,Stephanie and Carolina,2024,2,15,35,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,35,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,35,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,35,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,ground,BG bare ground,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,1,Salvia lucophylla,,125,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,2,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,3,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,36,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,ground,litter,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,1,Salvia lucophylla,,107,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,2,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,3,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,37,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,ground,litter,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,1,Bromus rubens BRRU,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,2,Salvia lucophylla,,96,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,3,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,38,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,ground,litter,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,1,Festuca myros,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,2,Salvia lucophylla,,43,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,3,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,39,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,ground,BG bare ground,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,1,Erodium spp.,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,2,Bromus diandrus BRDI,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,3,Salvia lucophylla,,70,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,40,7,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,ground,litter,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,1,Festuca myros,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,2,Bromus diandrus BRDI,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,3,Salvia lucophylla,,99,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,4,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,5,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,6,,,,,,,,
28-Apr-24,Stephanie and Carolina,2024,2,15,41,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,ground,thatch,non-native litter,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,2,Malacothamnus fasciculatus ,,166,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,1,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,ground,litter,native litter,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,3,Malacothamnus fasciculatus ,,283,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,2,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,ground,litter,native litter,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,3,Malacothamnus fasciculatus ,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,3,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,3,Malacothamnus fasciculatus ,,322,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,4,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,2,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,3,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,4,Malacothamnus fasciculatus ,,274,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,5,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,ground,litter,,,brru thstch,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,1,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,2,Malacothamnus fasciculatus ,,260,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,6,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,2,Malacothamnus fasciculatus ,,176,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,7,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,2,Malacothamnus fasciculatus ,,210,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,8,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,2,Malacothamnus fasciculatus ,,212,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,3,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,9,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,2,Malacothamnus fasciculatus ,,192,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,3,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,10,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,2,Malacothamnus fasciculatus ,,190,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,11,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,2,Malacothamnus fasciculatus ,,170,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,3,Artemisia californica,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,12,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,2,Artemisia californica,,114,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,3,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,13,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,2,Malacothamnus fasciculatus ,,175,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,3,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,4,Artemisia californica,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,14,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,2,Malacothamnus fasciculatus ,,186,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,15,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,ground,thatch,native and nonnative litter,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,1,Malacothamnus fasciculatus ,,228,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,16,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,3,Malacothamnus fasciculatus ,,252,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,17,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,ground,BG bare ground,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,3,Malacothamnus fasciculatus ,,252,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,18,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,2,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,3,Malacothamnus fasciculatus ,,235,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,19,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,2,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,3,Malacothamnus fasciculatus ,,109,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,20,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,2,Centaurea melitensis,,40,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,21,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,2,Centaurea melitensis,,30,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,22,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,ground,thatch,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,1,Bromus rubens BRRU,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,2,Centaurea melitensis,,20,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,23,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,ground,BG bare ground,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,1,Centaurea melitensis,,46,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,24,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,1,Salvia lucophylla,,80,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,25,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,1,Salvia lucophylla,,110,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,26,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,1,Salvia lucophylla,,109,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,27,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,ground,BG bare ground,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,2,Salvia lucophylla,,110,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,28,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,ground,BG bare ground,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,1,Centaurea melitensis,,5,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,29,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,ground,BG bare ground,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,1,Lysimachia arvensis,scarlett pimpernel,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,2,Centaurea melitensis,,20,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,30,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,1,Centaurea melitensis,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,2,Salvia lucophylla,,50,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,31,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,1,Salvia lucophylla,,151,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,2,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,32,7,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,ground,litter,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,1,Salvia lucophylla,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,2,Malacothamnus fasciculatus ,,151,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,3,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,4,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,5,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,6,,,,,,,,
19-May-24,"Stephanie, Sophia, Nick",2024,1,14,33,7,,,,,,,,
