"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"1141","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1142","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1143","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1144","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1145","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1146","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1147","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1148","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1149","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1150","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1151","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1152","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1153","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1154","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1155","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1156","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1157","matrix","ENH1",3,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_3","ENH1_3_Hirschfeldia incana",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1158","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1159","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1160","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1161","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1162","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1163","matrix","ENH1",3,"Solanum xanti","herb","native","perennial","Solanacaeae","ENH1_3","ENH1_3_Solanum xanti",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1164","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1165","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1166","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1167","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1168","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1169","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1170","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1171","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1172","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1173","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1174","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1175","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1176","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1177","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1178","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1179","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1180","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1181","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1182","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1183","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1184","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1185","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1186","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1187","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1188","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1189","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1190","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1191","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1192","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1193","matrix","ENH1",3,"Marah macrocarpa","herb","native","perennial","Cucurbitaceae","ENH1_3","ENH1_3_Marah macrocarpa",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1194","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1195","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1196","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1197","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1198","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1199","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1200","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1201","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1202","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1203","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1204","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1205","matrix","ENH1",3,"Eriodictyon crassifolium","shrub","native","perennial","Namaceae","ENH1_3","ENH1_3_Eriodictyon crassifolium",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1206","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1207","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1208","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1209","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1210","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1211","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1212","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1213","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1214","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1215","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1216","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1217","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1218","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1219","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1220","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1221","matrix","ENH1",3,"Baccharis pilularis","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Baccharis pilularis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1222","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1223","matrix","ENH1",3,"Baccharis pilularis","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Baccharis pilularis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1224","matrix","ENH1",3,"Calochortus clavatus","herb","native","perennial","Liliaceae","ENH1_3","ENH1_3_Calochortus clavatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1225","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1226","matrix","ENH1",3,"Galium porrigens","herb","native","perennial","Rubiaceae","ENH1_3","ENH1_3_Galium porrigens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1227","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1228","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1229","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1230","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1231","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1232","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1233","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1234","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1235","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1236","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1237","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"1238","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1239","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1240","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1241","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1242","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1243","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1244","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1245","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1246","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1247","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1248","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1249","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1250","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1251","matrix","ENH2",4,"Solanum xanti","herb","native","perennial","Solanacaeae","ENH2_4","ENH2_4_Solanum xanti",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1252","matrix","ENH2",4,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_4","ENH2_4_Artemisia californica",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
"1253","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus",18,0.439024390243902,0,0.073170732,0,0.414634146,0,0.024390244,0.87804878,0,0.902439024390244
