"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species"
"579","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"580","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"581","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"582","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"583","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"584","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"585","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"586","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"587","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"588","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"589","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"590","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"591","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"592","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"593","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"594","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"595","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"596","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"597","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"598","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"599","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"600","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"601","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"602","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"603","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"604","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"605","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"606","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"607","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"608","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"609","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"610","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"611","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"612","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"613","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"614","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"615","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"616","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"617","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"618","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"619","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"620","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"621","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"622","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"623","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"624","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"625","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"626","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"627","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"628","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"629","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"630","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"631","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"632","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"633","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"634","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"635","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"636","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"637","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"638","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"639","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"640","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"641","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"642","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"643","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"644","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"645","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"646","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"647","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"648","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"649","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"650","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"651","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"652","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"653","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"654","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"655","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"656","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"657","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"658","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"659","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"660","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"661","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"662","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"663","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"664","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"665","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"666","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"667","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"668","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"669","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"670","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"671","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"672","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"673","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"674","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"675","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"676","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"677","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"678","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"679","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"680","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"681","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"682","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"683","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"684","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"685","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"686","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"687","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"688","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"689","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"690","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"691","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"692","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"693","degraded",4,"DEG2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","DEG2_4","DEG2_4_Marah macrocarpa"
"694","matrix",2,"ENH1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","ENH1_2","ENH1_2_Marah macrocarpa"
"695","intact",1,"Intact1","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact1_1","Intact1_1_Marah macrocarpa"
"696","intact",2,"Intact2","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact2_2","Intact2_2_Marah macrocarpa"
"697","intact",3,"Intact3","native","herb","Cucurbitaceae","Marah macrocarpa","perennial","Intact3_3","Intact3_3_Marah macrocarpa"
"698","intact",1,"Intact1","native","fern","Pteridaceae","Pellaea andromedifolia","perennial","Intact1_1","Intact1_1_Pellaea andromedifolia"
"699","degraded",2,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG1_2","DEG1_2_Phacelia hubbyi"
"700","degraded",3,"DEG1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG1_3","DEG1_3_Phacelia hubbyi"
"701","degraded",4,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG2_4","DEG2_4_Phacelia hubbyi"
"702","degraded",6,"DEG2","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","DEG2_6","DEG2_6_Phacelia hubbyi"
"703","matrix",1,"ENH1","native","herb","Hydrophyllaceae","Phacelia hubbyi","annual","ENH1_1","ENH1_1_Phacelia hubbyi"
"704","intact",2,"Intact2","native","herb","Hydrophyllaceae","Phacelia viscida","annual","Intact2_2","Intact2_2_Phacelia viscida"
"705","intact",3,"Intact3","nonnative","herb","Asteraceae","Centaurea calcitrapa","annual","Intact3_3","Intact3_3_Centaurea calcitrapa"
"706","intact",1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact1_1","Intact1_1_Rhamnus ilicifolia"
"707","intact",1,"Intact1","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact1_1","Intact1_1_Rhamnus ilicifolia"
"708","intact",2,"Intact2","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact2_2","Intact2_2_Rhamnus ilicifolia"
"709","intact",3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact3_3","Intact3_3_Rhamnus ilicifolia"
"710","intact",3,"Intact3","native","shrub","Rhamnaceae","Rhamnus ilicifolia","perennial","Intact3_3","Intact3_3_Rhamnus ilicifolia"
"711","matrix",2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_2","ENH1_2_Rhus ovata"
"712","matrix",2,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_2","ENH1_2_Rhus ovata"
"713","intact",1,"Intact1","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact1_1","Intact1_1_Rhus ovata"
"714","intact",2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact2_2","Intact2_2_Rhus ovata"
"715","intact",2,"Intact2","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact2_2","Intact2_2_Rhus ovata"
"716","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"717","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"718","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"719","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"720","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"721","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"722","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"723","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"724","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"725","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"726","intact",3,"Intact3","native","shrub","Anacardiaceae","Rhus ovata","perennial","Intact3_3","Intact3_3_Rhus ovata"
"727","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"728","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"729","matrix",3,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_3","ENH1_3_Rhus ovata"
"730","matrix",1,"ENH1","native","shrub","Anacardiaceae","Rhus ovata","perennial","ENH1_1","ENH1_1_Rhus ovata"
"731","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia apiana","perennial","DEG1_3","DEG1_3_Salvia apiana"
"732","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"733","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"734","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"735","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"736","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"737","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"738","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"739","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"740","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"741","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"742","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"743","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"744","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"745","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"746","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"747","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"748","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"749","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"750","degraded",1,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_1","DEG1_1_Salvia leucophylla"
"751","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"752","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"753","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"754","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"755","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"756","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"757","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"758","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"759","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"760","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"761","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"762","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"763","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"764","degraded",2,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_2","DEG1_2_Salvia leucophylla"
"765","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"766","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"767","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"768","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"769","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"770","degraded",3,"DEG1","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG1_3","DEG1_3_Salvia leucophylla"
"771","degraded",4,"DEG2","native","shrub","Lamiaceae","Salvia leucophylla","perennial","DEG2_4","DEG2_4_Salvia leucophylla"
