year,stand,site,soilcore,depth_cm,depth_name,treatment,rep,species_diversity,genus_abundance,lifeform,status,lifescycle,family,count,NOTES
2023,intact,INT1,3,4,deep,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT1,3,4,deep,oven,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT1,3,4,deep,oven,1,Claytonia parviflora,Claytonia spp.,forb,native,annual,Montiaceae,1,"yellow toothpick; plucked april 6, 2023"
2023,intact,INT1,3,4,deep,oven,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,
2023,intact,INT1,3,4,deep,oven,1,Ribes spp.,Ribes spp.,shrub,native,perennial,Grossulariaceae,1,"yellow toothpick; plucked april 6, 2023"
2023,intact,INT1,3,4,deep,oven,1,Ribes spp.,Ribes spp.,shrub,native,perennial,Grossulariaceae,1,"pink; plucked april 6, 2023"
2023,intact,INT1,3,4,deep,oven,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,had seeds like UNK 17
2023,intact,INT1,3,4,deep,ovenchar,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT1,3,4,deep,ovenchar,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,2,"partially decomposing, took a picture of one"
2023,intact,INT1,3,4,deep,ovenchar,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,5,"pink, plucked on aplril 5"
2023,intact,INT1,3,4,deep,ovenchar,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,
2023,intact,INT1,3,4,deep,ovenchar,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,
2023,intact,INT1,3,4,deep,ovenchar,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,
2023,intact,INT1,3,4,deep,ovenchar,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,"if not 27, it's UNK15"
2023,intact,INT1,3,4,deep,ovenchar,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,4,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,4,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,4,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,4,0,surface,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2023,intact,INT2,4,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,2,
2023,intact,INT2,4,0,surface,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,2,
2023,intact,INT2,4,0,surface,charate,1,Erigeron canadensis,Erigeron canadensis,forb,native,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,
2023,intact,INT2,4,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,blue toothpick
2023,intact,INT2,4,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,3,
2023,intact,INT2,4,0,surface,control,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,"red toothpick; plucked march 3, 2023"
2023,intact,INT2,4,0,surface,control,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,6,
2023,intact,INT2,4,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,"red toothpick; plucked march 3, 2023"
2023,intact,INT2,4,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,previously unnamed
2023,intact,INT2,4,0,surface,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,red toothpick
2023,intact,INT2,4,0,surface,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"previously unnamed, pink stick; plucked on april 6, 2023"
2023,intact,INT2,4,0,surface,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,4,
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,8,
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,"blue toothpick; plucked april 6, 2023"
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,3,
2023,intact,INT2,4,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,4,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"red toothpick; removed on april 6, 2023"
2023,intact,INT2,4,0,surface,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,oven,1,Erigeron canadensis,Erigeron canadensis,forb,native,annual,Asteraceae,1,plucked on may 25
2023,intact,INT2,4,0,surface,oven,1,Laennecia coulteri,Laennecia coulteri,forb,native,annual,Asteraceae  ,1,"pink, germinated before distrub, died"
2023,intact,INT2,4,0,surface,oven,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,
2023,intact,INT2,4,0,surface,oven,1,Oxalis corniculata,Oxalis corniculata,forb,nonnative,perennial,Oxalidaceae,1,
2023,intact,INT2,4,0,surface,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,"previously unnamed, pink stick"
2023,intact,INT2,4,0,surface,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,2,"previously unnamed, pink stick"
2023,intact,INT2,4,0,surface,ovenchar,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,0,surface,ovenchar,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,6,
2023,intact,INT2,4,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,4,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,4,1 had BRDI looking seed attached
2023,intact,INT2,4,0,surface,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"red toothpick; plucked on April 6, 2023"
2023,intact,INT2,4,0,surface,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,0,surface,ovenchar,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,"pink; plucked April 1, 2023"
2023,intact,INT2,4,0,surface,ovenchar,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,4,
2023,intact,INT2,4,0,surface,ovenchar,1,Salvia leucophylla,Salvia leucophylla,shrub,native,perennial,Grossulariaceae,1,"pink; transplanted april 6, 2023"
2023,intact,INT2,4,4,deep,charate,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,4,deep,charate,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,4,deep,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,4,deep,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,5,
2023,intact,INT2,4,4,deep,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,threw away
2023,intact,INT2,4,4,deep,charate,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"pink; transplanted april 6, 2023"
2023,intact,INT2,4,4,deep,charate,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,named based on there being more PSCA than PSLU amoung sites INT1 and INT2 TOP and MID
2023,intact,INT2,4,4,deep,charate,1,Salvia leucophylla,Salvia leucophylla,shrub,native,perennial,Grossulariaceae,1,"yellow toothpick; transplanted april 6, 2023 "
2023,intact,INT2,4,4,deep,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,4,deep,control,1,Astragalus trichopodus,Astragalus trichopodus,forb,native,perennial,Fabaceae,1,
2023,intact,INT2,4,4,deep,control,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,4,4,deep,control,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,4,4,deep,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,4,deep,control,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"red toothpick; plucked on april 6, 2023"
2023,intact,INT2,4,4,deep,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,red toothpick
2023,intact,INT2,4,4,deep,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,pink
2023,intact,INT2,4,4,deep,control,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,
2023,intact,INT2,4,4,deep,oven,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,4,deep,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,4,
2023,intact,INT2,4,4,deep,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,previously unnamed
2023,intact,INT2,4,4,deep,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,4,4,deep,oven,1,Astragalus trichopodus,Astragalus trichopodus,forb,native,perennial,Fabaceae,1,
2023,intact,INT2,4,4,deep,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"red toothpick; plucked April 6, 2023"
2023,intact,INT2,4,4,deep,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,"red toothpick; plucked April 6, 2023"
2023,intact,INT2,4,4,deep,oven,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,4,4,deep,oven,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,4,4,deep,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,red toothpick
2023,intact,INT2,4,4,deep,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,
2023,intact,INT2,4,4,deep,oven,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,"previously unnamed; picutre on January 8, 2023"
2023,intact,INT2,4,4,deep,oven,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,"was oringinally labled as I char by Albert, and changed to R oven by Stephanie, both labeled on May 25, 2023"
2023,intact,INT2,4,4,deep,ovenchar,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,4,4,deep,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,"took picture, go back through notes to confirm"
2023,intact,INT2,4,4,deep,ovenchar,1,Astragalus trichopodus,Astragalus trichopodus,forb,native,perennial,Fabaceae,1,
2023,intact,INT2,4,4,deep,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,3,threw away
2023,intact,INT2,4,4,deep,ovenchar,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,yellow toothpick
2023,intact,INT2,5,0,surface,charate,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,5,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,5,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,4,
2023,intact,INT2,5,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,5,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,5,0,surface,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,with big BRDI looking seed
2023,intact,INT2,5,0,surface,charate,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,4,"with smaller Bromus looking seed, but its leaves were ""toothy"""
2023,intact,INT2,5,0,surface,charate,1,Malacothrix saxatilis,Malacothrix saxatilis,forb,native,perennial,Asteraceae,1,"yellow toothpick; transplanted april 17, 2023"
2023,intact,INT2,5,0,surface,charate,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,"red toothpic, plucked on april 5"
2023,intact,INT2,5,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,dead
2023,intact,INT2,5,0,surface,charate,1,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,annual,Asteraceae,1,
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,pink
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,I only see one pink/ARCA and I transplanted it for Carmeron
2023,intact,INT2,5,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,5,0,surface,control,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,5,0,surface,control,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,2,
2023,intact,INT2,5,0,surface,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,2,
2023,intact,INT2,5,0,surface,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,"blue toothpick, transplanted march 3, 2023"
2023,intact,INT2,5,0,surface,oven,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,5,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,5,0,surface,oven,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,5,0,surface,oven,1,Claytonia perfoliata,Claytonia spp.,forb,native,annual,Montiaceae,1,"red toothpick; called UNK7 but has grown into UNK8, plucked april 6, 2023"
2023,intact,INT2,5,0,surface,oven,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,1,"red toothpick; plucked march 3, 2023"
2023,intact,INT2,5,0,surface,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,3,
2023,intact,INT2,5,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,5,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,previously unnamed
2023,intact,INT2,5,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,5,0,surface,ovenchar,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,2,
2023,intact,INT2,5,0,surface,pretreatment,1,Centaurea melitensis,Centaurea melitensis,forb,nonnative,annual,Asteraceae,1,a flower head of CENMEL was present in the composite soil sample and was removed during soil sieving
2023,intact,INT2,5,4,deep,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,previous unnamed
2023,intact,INT2,5,4,deep,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,2,"Previous unnamed, pink toothpicl"
2023,intact,INT2,5,4,deep,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,5,4,deep,charate,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,1,"green toothpick; plucked march 3, 2023"
2023,intact,INT2,5,4,deep,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,2,
2023,intact,INT2,5,4,deep,charate,1,Salvia leucophylla,Salvia leucophylla,shrub,native,perennial,Grossulariaceae,1,"pink; transplanted March 3, 2023"
2023,intact,INT2,5,4,deep,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,3,"pink, germinated before distrub"
2023,intact,INT2,5,4,deep,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,hairs on stems and leaves
2023,intact,INT2,5,4,deep,control,1,Erigeron canadensis,Erigeron canadensis,forb,native,annual,Asteraceae,1,
2023,intact,INT2,5,4,deep,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,5,
2023,intact,INT2,5,4,deep,oven,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,3,
2023,intact,INT2,5,4,deep,oven,1,Erigeron canadensis,Erigeron canadensis,forb,native,annual,Asteraceae,1,"wait to flower July 20, 2023"
2023,intact,INT2,5,4,deep,oven,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,green toothpick
2023,intact,INT2,5,4,deep,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,4,
2023,intact,INT2,5,4,deep,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,previously unnamed
2023,intact,INT2,5,4,deep,ovenchar,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,5,4,deep,ovenchar,1,Erigeron canadensis,Erigeron canadensis,forb,native,annual,Asteraceae,1,"pink. ID, pictures, wait to flower but calling it ERCA for data analysis - July 20 2023; confirmed by Joanna's friend and with flowers; took a picture and tossed july 31, 2023"
2023,intact,INT2,5,4,deep,ovenchar,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,
2023,intact,INT2,5,4,deep,ovenchar,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,pulled on feb 16th
2023,intact,INT2,5,4,deep,pretreatment,1,Marah macrocarpa,Marah macrocarpa,forb,native,perennial,Cucurbitaceae  ,1,a MAMA seed was present in the composite sample and was removed during soil sieving 
2023,intact,INT2,6,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,presviously unnamed
2023,intact,INT2,6,0,surface,charate,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,6,0,surface,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2023,intact,INT2,6,0,surface,charate,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,6,0,surface,charate,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,"plucked April 1, 2023"
2023,intact,INT2,6,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,2,
2023,intact,INT2,6,0,surface,charate,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,9,
2023,intact,INT2,6,0,surface,charate,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,2,
2023,intact,INT2,6,0,surface,charate,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,"need to mark in tray. Took a photo on Feb 7, April 1 - confirmed with April 1, 2023 picture."
2023,intact,INT2,6,0,surface,control,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,6,0,surface,control,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,6,0,surface,control,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,"red toothpick, pluked on april 5"
2023,intact,INT2,6,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,6,0,surface,control,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,6,0,surface,control,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,2,1 had Brome looking seed attached
2023,intact,INT2,6,0,surface,control,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,1,
2023,intact,INT2,6,0,surface,control,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,Festuca bromoides
2023,intact,INT2,6,0,surface,control,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,named Festuca bromoides based on the other grass in this tray
2023,intact,INT2,6,0,surface,control,1,Laennecia coulteri,Laennecia coulteri,forb,native,annual,Asteraceae  ,1,"pink; Laennecia coulteri?; transplanted april 24, 2023. IDed with SEEK and confirmed with Calflora. Confirmed by Joanna July 21, 2023! Took pictures and tossed on July 31, 2023."
2023,intact,INT2,6,0,surface,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,red toothpick
2023,intact,INT2,6,0,surface,control,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,1,
2023,intact,INT2,6,0,surface,control,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,
2023,intact,INT2,6,0,surface,control,1,Pseudognaphalium californicum,Pseudognaphalium californicum,forb,native,annual,Asteraceae,1,"pink, plucked on may 22. named PSCA based on April 24, 2023 picture."
2023,intact,INT2,6,0,surface,control,1,Pseudognaphalium luteoalbum,Pseudognaphalium luteoalbum,forb,nonnative,annual,Asteraceae,1,"ID and tossed july 20, 2023"
2023,intact,INT2,6,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,6,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,6,0,surface,oven,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,6,0,surface,oven,1,Bromus spp.,Bromus spp.,grass,nonnative,annual,Poaceae,2,
2023,intact,INT2,6,0,surface,oven,1,Ceanothus oliganthus,Ceanothus oliganthus,shrub,native,perennial,Rhamnaceae,1,"pink; transplanted april 23, 2023"
2023,intact,INT2,6,0,surface,oven,1,Eucrypta chrysanthemifolia,Eucrypta chrysanthemifolia,forb,Native,annual,Hydrophyllaceae,2,"died, transplanted becuase they're about to die"
2023,intact,INT2,6,0,surface,oven,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,"bright green, but no sharp seed. Festuca bromoides"
2023,intact,INT2,6,0,surface,oven,1,Malacothamnus fasciculatus,Malacothamnus fasciculatus,shrub,Native,perennial,Malvaceae,1,
2023,intact,INT2,6,0,surface,oven,1,Melica imperfecta,Melica imperfecta,grass,native,perennial,Poaceae  ,1,waiting to seed
2023,intact,INT2,6,0,surface,oven,1,Nicotiana glauca,Nicotiana glauca,shrub,nonnative,perennial,Solanaceae,1,
2023,intact,INT2,6,0,surface,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,3,transplanted becuase they're small and were getting beat up by the water
2023,intact,INT2,6,0,surface,oven,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,9,
2023,intact,INT2,6,0,surface,oven,1,Stipa lepida,Stipa lepida,grass,native,perennial,Poaceae  ,1,had sharp seed 
2023,intact,INT2,6,0,surface,ovenchar,1,Apiastrum angustifolium,Apiastrum angustifolium,forb,native,annual,Apiaceae,1,
2023,intact,INT2,6,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,1,
2023,intact,INT2,6,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,"previously unnamed, pink"
2023,intact,INT2,6,0,surface,ovenchar,1,Artemisia californica,Artemisia californica,shrub,native,perennial,Asteraceae  ,2,
2023,intact,INT2,6,0,surface,ovenchar,1,Bromus madritensis,Bromus spp.,grass,nonnative,annual,Poaceae,1,
2023,intact,INT2,6,0,surface,ovenchar,1,Carduus pycnocephalus,Carduus pycnocephalus,forb,nonnative,annual,Asteraceae,1,"named based on above ground species list; confirmed by Cameron, took pictures, tossed on July 31, 2023"
2023,intact,INT2,6,0,surface,ovenchar,1,Festuca myuros,Festuca myuros,grass,nonnative,annual,Poaceae,1,Festuca bromoides
2023,intact,INT2,6,0,surface,ovenchar,1,Melica imperfecta,Melica imperfecta,grass,native,perennial,Poaceae  ,1,
2023,intact,INT2,6,0,surface,ovenchar,1,Phacelia tanacetifolia,Phacelia spp.,forb,native,annual,Hydrophyllaceae,1,"pink, previously thought was unk2"
2023,intact,INT2,6,0,surface,ovenchar,1,Phacelia viscida,Phacelia spp.,forb,Native,annual,Hydrophyllaceae,8,
