"","year","site","transect","distance","vertical","species","site_rep","site_rep_dist","lifeform","status","lifecycle","family"
"3839","2024","2","17","20","0","litter","2_17","2_17_20","ground","ground","ground","ground"
"3840","2024","2","17","21","1","Salvia leucophylla","2_17","2_17_21","shrub","native","perennial","Lamiaceae"
"3841","2024","2","17","21","2","Bromus diandrus","2_17","2_17_21","grass","nonnative","annual","Poaceae"
"3842","2024","2","17","21","3","Bromus hordeaceus","2_17","2_17_21","grass","nonnative","annual","Poaceae"
"3843","2024","2","17","21","0","litter","2_17","2_17_21","ground","ground","ground","ground"
"3844","2024","2","17","22","1","Bromus diandrus","2_17","2_17_22","grass","nonnative","annual","Poaceae"
"3845","2024","2","17","22","2","Salvia leucophylla","2_17","2_17_22","shrub","native","perennial","Lamiaceae"
"3846","2024","2","17","22","0","bare_ground","2_17","2_17_22","ground","ground","ground","ground"
"3847","2024","2","17","23","1","Salvia leucophylla","2_17","2_17_23","shrub","native","perennial","Lamiaceae"
"3848","2024","2","17","23","2","Bromus rubens","2_17","2_17_23","grass","nonnative","annual","Poaceae"
"3849","2024","2","17","23","3","Bromus diandrus","2_17","2_17_23","grass","nonnative","annual","Poaceae"
"3850","2024","2","17","23","0","litter","2_17","2_17_23","ground","ground","ground","ground"
"3851","2024","2","17","24","1","Salvia leucophylla","2_17","2_17_24","shrub","native","perennial","Lamiaceae"
"3852","2024","2","17","24","2","Artemisia californica","2_17","2_17_24","shrub","native","perennial","Asteraceae"
"3853","2024","2","17","24","0","litter","2_17","2_17_24","ground","ground","ground","ground"
"3854","2024","2","17","25","1","Artemisia californica","2_17","2_17_25","shrub","native","perennial","Asteraceae"
"3855","2024","2","17","25","2","Bromus diandrus","2_17","2_17_25","grass","nonnative","annual","Poaceae"
"3856","2024","2","17","25","0","litter","2_17","2_17_25","ground","ground","ground","ground"
"3857","2024","2","17","26","1","Salvia leucophylla","2_17","2_17_26","shrub","native","perennial","Lamiaceae"
"3858","2024","2","17","26","2","Bromus rubens","2_17","2_17_26","grass","nonnative","annual","Poaceae"
"3859","2024","2","17","26","3","Bromus diandrus","2_17","2_17_26","grass","nonnative","annual","Poaceae"
"3860","2024","2","17","26","0","litter","2_17","2_17_26","ground","ground","ground","ground"
"3861","2024","2","17","27","1","Salvia leucophylla","2_17","2_17_27","shrub","native","perennial","Lamiaceae"
"3862","2024","2","17","27","2","Festuca myros","2_17","2_17_27","grass","nonnative","annual","Poaceae"
"3863","2024","2","17","27","3","Bromus diandrus","2_17","2_17_27","grass","nonnative","annual","Poaceae"
"3864","2024","2","17","27","0","thatch","2_17","2_17_27","ground","ground","ground","ground"
"3865","2024","2","17","28","1","Artemisia californica","2_17","2_17_28","shrub","native","perennial","Asteraceae"
"3866","2024","2","17","28","2","Centaurea melitensis","2_17","2_17_28","forb","nonnative","annual","Asteraceae"
"3867","2024","2","17","28","3","Acmispon glaber","2_17","2_17_28","forb","native","perennial","Fabaceae"
"3868","2024","2","17","28","4","Festuca myros","2_17","2_17_28","grass","nonnative","annual","Poaceae"
"3869","2024","2","17","28","0","thatch","2_17","2_17_28","ground","ground","ground","ground"
"3870","2024","2","17","29","1","Artemisia californica","2_17","2_17_29","shrub","native","perennial","Asteraceae"
"3871","2024","2","17","29","2","Festuca myros","2_17","2_17_29","grass","nonnative","annual","Poaceae"
"3872","2024","2","17","29","0","litter","2_17","2_17_29","ground","ground","ground","ground"
"3873","2024","2","17","30","1","Artemisia californica","2_17","2_17_30","shrub","native","perennial","Asteraceae"
"3874","2024","2","17","30","0","moss","2_17","2_17_30","moss","moss","moss","moss"
"3875","2024","2","17","31","1","Bromus rubens","2_17","2_17_31","grass","nonnative","annual","Poaceae"
"3876","2024","2","17","31","2","Artemisia californica","2_17","2_17_31","shrub","native","perennial","Asteraceae"
"3877","2024","2","17","31","0","thatch","2_17","2_17_31","ground","ground","ground","ground"
"3878","2024","2","17","32","1","Artemisia californica","2_17","2_17_32","shrub","native","perennial","Asteraceae"
"3879","2024","2","17","32","2","Bromus rubens","2_17","2_17_32","grass","nonnative","annual","Poaceae"
"3880","2024","2","17","32","0","thatch","2_17","2_17_32","ground","ground","ground","ground"
"3881","2024","2","17","33","1","Bromus rubens","2_17","2_17_33","grass","nonnative","annual","Poaceae"
"3882","2024","2","17","33","2","Artemisia californica","2_17","2_17_33","shrub","native","perennial","Asteraceae"
"3883","2024","2","17","33","0","litter","2_17","2_17_33","ground","ground","ground","ground"
"3884","2024","2","17","34","1","Artemisia californica","2_17","2_17_34","shrub","native","perennial","Asteraceae"
"3885","2024","2","17","34","0","bare_ground","2_17","2_17_34","ground","ground","ground","ground"
"3886","2024","2","17","35","1","Artemisia californica","2_17","2_17_35","shrub","native","perennial","Asteraceae"
"3887","2024","2","17","35","0","litter","2_17","2_17_35","ground","ground","ground","ground"
"3888","2024","2","17","36","1","Artemisia californica","2_17","2_17_36","shrub","native","perennial","Asteraceae"
"3889","2024","2","17","36","2","Solanum xanti","2_17","2_17_36","forb","native","perennial","Solanaceae"
"3890","2024","2","17","36","0","litter","2_17","2_17_36","ground","ground","ground","ground"
"3891","2024","2","17","37","1","Artemisia californica","2_17","2_17_37","shrub","native","perennial","Asteraceae"
"3892","2024","2","17","37","2","Solanum xanti","2_17","2_17_37","forb","native","perennial","Solanaceae"
"3893","2024","2","17","37","0","litter","2_17","2_17_37","ground","ground","ground","ground"
"3894","2024","2","17","38","1","Solanum xanti","2_17","2_17_38","forb","native","perennial","Solanaceae"
"3895","2024","2","17","38","2","Bromus rubens","2_17","2_17_38","grass","nonnative","annual","Poaceae"
"3896","2024","2","17","38","3","Artemisia californica","2_17","2_17_38","shrub","native","perennial","Asteraceae"
"3897","2024","2","17","38","0","litter","2_17","2_17_38","ground","ground","ground","ground"
"3898","2024","2","17","39","1","Artemisia californica","2_17","2_17_39","shrub","native","perennial","Asteraceae"
"3899","2024","2","17","39","2","Bromus rubens","2_17","2_17_39","grass","nonnative","annual","Poaceae"
"3900","2024","2","17","39","0","litter","2_17","2_17_39","ground","ground","ground","ground"
"3901","2024","2","17","40","1","Artemisia californica","2_17","2_17_40","shrub","native","perennial","Asteraceae"
"3902","2024","2","17","40","2","Bromus hordeaceus","2_17","2_17_40","grass","nonnative","annual","Poaceae"
"3903","2024","2","17","40","0","litter","2_17","2_17_40","ground","ground","ground","ground"
"3904","2024","2","17","41","1","Artemisia californica","2_17","2_17_41","shrub","native","perennial","Asteraceae"
"3905","2024","2","17","41","2","Bromus diandrus","2_17","2_17_41","grass","nonnative","annual","Poaceae"
"3906","2024","2","17","41","0","thatch","2_17","2_17_41","ground","ground","ground","ground"
"3907","2024","2","18","1","1","Bromus rubens","2_18","2_18_1","grass","nonnative","annual","Poaceae"
"3908","2024","2","18","1","0","thatch","2_18","2_18_1","ground","ground","ground","ground"
"3909","2024","2","18","2","1","Bromus diandrus","2_18","2_18_2","grass","nonnative","annual","Poaceae"
"3910","2024","2","18","2","0","thatch","2_18","2_18_2","ground","ground","ground","ground"
"3911","2024","2","18","3","1","Bromus diandrus","2_18","2_18_3","grass","nonnative","annual","Poaceae"
"3912","2024","2","18","3","0","thatch","2_18","2_18_3","ground","ground","ground","ground"
"3913","2024","2","18","4","1","Chenopodium californicum","2_18","2_18_4","forb","native","perennial","Chenopodiaceae  "
"3914","2024","2","18","4","2","Bromus diandrus","2_18","2_18_4","grass","nonnative","annual","Poaceae"
"3915","2024","2","18","4","0","thatch","2_18","2_18_4","ground","ground","ground","ground"
"3916","2024","2","18","5","1","Chenopodium californicum","2_18","2_18_5","forb","native","perennial","Chenopodiaceae  "
"3917","2024","2","18","5","2","Bromus diandrus","2_18","2_18_5","grass","nonnative","annual","Poaceae"
"3918","2024","2","18","5","0","thatch","2_18","2_18_5","ground","ground","ground","ground"
"3919","2024","2","18","6","1","Chenopodium californicum","2_18","2_18_6","forb","native","perennial","Chenopodiaceae  "
"3920","2024","2","18","6","2","Bromus diandrus","2_18","2_18_6","grass","nonnative","annual","Poaceae"
"3921","2024","2","18","6","0","thatch","2_18","2_18_6","ground","ground","ground","ground"
"3922","2024","2","18","7","1","Bromus diandrus","2_18","2_18_7","grass","nonnative","annual","Poaceae"
"3923","2024","2","18","7","0","thatch","2_18","2_18_7","ground","ground","ground","ground"
"3924","2024","2","18","8","1","Bromus diandrus","2_18","2_18_8","grass","nonnative","annual","Poaceae"
"3925","2024","2","18","8","0","thatch","2_18","2_18_8","ground","ground","ground","ground"
"3926","2024","2","18","9","1","Bromus diandrus","2_18","2_18_9","grass","nonnative","annual","Poaceae"
"3927","2024","2","18","9","2","Artemisia californica","2_18","2_18_9","shrub","native","perennial","Asteraceae"
"3928","2024","2","18","9","0","thatch","2_18","2_18_9","ground","ground","ground","ground"
"3929","2024","2","18","10","1","Bromus diandrus","2_18","2_18_10","grass","nonnative","annual","Poaceae"
"3930","2024","2","18","10","2","Artemisia californica","2_18","2_18_10","shrub","native","perennial","Asteraceae"
"3931","2024","2","18","10","0","thatch","2_18","2_18_10","ground","ground","ground","ground"
"3932","2024","2","18","11","1","Bromus diandrus","2_18","2_18_11","grass","nonnative","annual","Poaceae"
"3933","2024","2","18","11","2","Artemisia californica","2_18","2_18_11","shrub","native","perennial","Asteraceae"
"3934","2024","2","18","11","0","bare_ground","2_18","2_18_11","ground","ground","ground","ground"
"3935","2024","2","18","12","1","Artemisia californica","2_18","2_18_12","shrub","native","perennial","Asteraceae"
"3936","2024","2","18","12","0","bare_ground","2_18","2_18_12","ground","ground","ground","ground"
"3937","2024","2","18","13","1","Artemisia californica","2_18","2_18_13","shrub","native","perennial","Asteraceae"
"3938","2024","2","18","13","0","litter","2_18","2_18_13","ground","ground","ground","ground"
"3939","2024","2","18","14","1","Bromus diandrus","2_18","2_18_14","grass","nonnative","annual","Poaceae"
"3940","2024","2","18","14","2","Avena barbata","2_18","2_18_14","grass","nonnative","annual","Poaceae"
"3941","2024","2","18","14","0","thatch","2_18","2_18_14","ground","ground","ground","ground"
"3942","2024","2","18","15","1","Artemisia californica","2_18","2_18_15","shrub","native","perennial","Asteraceae"
"3943","2024","2","18","15","0","thatch","2_18","2_18_15","ground","ground","ground","ground"
"3944","2024","2","18","16","1","Artemisia californica","2_18","2_18_16","shrub","native","perennial","Asteraceae"
"3945","2024","2","18","16","0","litter","2_18","2_18_16","ground","ground","ground","ground"
"3946","2024","2","18","17","1","Artemisia californica","2_18","2_18_17","shrub","native","perennial","Asteraceae"
"3947","2024","2","18","17","0","bare_ground","2_18","2_18_17","ground","ground","ground","ground"
"3948","2024","2","18","18","1","Artemisia californica","2_18","2_18_18","shrub","native","perennial","Asteraceae"
"3949","2024","2","18","18","0","bare_ground","2_18","2_18_18","ground","ground","ground","ground"
"3950","2024","2","18","19","1","Bromus diandrus","2_18","2_18_19","grass","nonnative","annual","Poaceae"
"3951","2024","2","18","19","2","Artemisia californica","2_18","2_18_19","shrub","native","perennial","Asteraceae"
"3952","2024","2","18","19","0","litter","2_18","2_18_19","ground","ground","ground","ground"
"3953","2024","2","18","20","1","Bromus diandrus","2_18","2_18_20","grass","nonnative","annual","Poaceae"
"3954","2024","2","18","20","2","Artemisia californica","2_18","2_18_20","shrub","native","perennial","Asteraceae"
"3955","2024","2","18","20","0","thatch","2_18","2_18_20","ground","ground","ground","ground"
"3956","2024","2","18","21","1","Bromus diandrus","2_18","2_18_21","grass","nonnative","annual","Poaceae"
"3957","2024","2","18","21","2","Avena barbata","2_18","2_18_21","grass","nonnative","annual","Poaceae"
"3958","2024","2","18","21","0","bare_ground","2_18","2_18_21","ground","ground","ground","ground"
"3959","2024","2","18","22","1","Avena barbata","2_18","2_18_22","grass","nonnative","annual","Poaceae"
"3960","2024","2","18","22","0","thatch","2_18","2_18_22","ground","ground","ground","ground"
"3961","2024","2","18","23","0","thatch","2_18","2_18_23","ground","ground","ground","ground"
"3962","2024","2","18","24","1","Bromus diandrus","2_18","2_18_24","grass","nonnative","annual","Poaceae"
"3963","2024","2","18","24","0","thatch","2_18","2_18_24","ground","ground","ground","ground"
"3964","2024","2","18","25","0","thatch","2_18","2_18_25","ground","ground","ground","ground"
"3965","2024","2","18","26","1","Bromus diandrus","2_18","2_18_26","grass","nonnative","annual","Poaceae"
"3966","2024","2","18","26","2","Salvia leucophylla","2_18","2_18_26","shrub","native","perennial","Lamiaceae"
"3967","2024","2","18","26","0","thatch","2_18","2_18_26","ground","ground","ground","ground"
"3968","2024","2","18","27","1","Bromus diandrus","2_18","2_18_27","grass","nonnative","annual","Poaceae"
"3969","2024","2","18","27","2","Salvia leucophylla","2_18","2_18_27","shrub","native","perennial","Lamiaceae"
"3970","2024","2","18","27","0","thatch","2_18","2_18_27","ground","ground","ground","ground"
"3971","2024","2","18","28","1","Bromus diandrus","2_18","2_18_28","grass","nonnative","annual","Poaceae"
"3972","2024","2","18","28","2","Salvia leucophylla","2_18","2_18_28","shrub","native","perennial","Lamiaceae"
"3973","2024","2","18","28","0","thatch","2_18","2_18_28","ground","ground","ground","ground"
"3974","2024","2","18","29","1","Bromus diandrus","2_18","2_18_29","grass","nonnative","annual","Poaceae"
"3975","2024","2","18","29","2","Salvia leucophylla","2_18","2_18_29","shrub","native","perennial","Lamiaceae"
"3976","2024","2","18","29","0","thatch","2_18","2_18_29","ground","ground","ground","ground"
"3977","2024","2","18","30","1","Bromus diandrus","2_18","2_18_30","grass","nonnative","annual","Poaceae"
"3978","2024","2","18","30","2","Salvia leucophylla","2_18","2_18_30","shrub","native","perennial","Lamiaceae"
"3979","2024","2","18","30","0","thatch","2_18","2_18_30","ground","ground","ground","ground"
"3980","2024","2","18","31","1","Bromus diandrus","2_18","2_18_31","grass","nonnative","annual","Poaceae"
"3981","2024","2","18","31","2","Salvia leucophylla","2_18","2_18_31","shrub","native","perennial","Lamiaceae"
"3982","2024","2","18","31","0","litter","2_18","2_18_31","ground","ground","ground","ground"
"3983","2024","2","18","32","1","Bromus diandrus","2_18","2_18_32","grass","nonnative","annual","Poaceae"
"3984","2024","2","18","32","2","Salvia leucophylla","2_18","2_18_32","shrub","native","perennial","Lamiaceae"
"3985","2024","2","18","32","0","litter","2_18","2_18_32","ground","ground","ground","ground"
"3986","2024","2","18","33","1","Salvia leucophylla","2_18","2_18_33","shrub","native","perennial","Lamiaceae"
"3987","2024","2","18","33","0","litter","2_18","2_18_33","ground","ground","ground","ground"
"3988","2024","2","18","34","1","Salvia leucophylla","2_18","2_18_34","shrub","native","perennial","Lamiaceae"
"3989","2024","2","18","34","0","litter","2_18","2_18_34","ground","ground","ground","ground"
"3990","2024","2","18","35","1","Salvia leucophylla","2_18","2_18_35","shrub","native","perennial","Lamiaceae"
"3991","2024","2","18","35","0","litter","2_18","2_18_35","ground","ground","ground","ground"
"3992","2024","2","18","36","1","Bromus diandrus","2_18","2_18_36","grass","nonnative","annual","Poaceae"
"3993","2024","2","18","36","2","Salvia leucophylla","2_18","2_18_36","shrub","native","perennial","Lamiaceae"
"3994","2024","2","18","36","0","bare_ground","2_18","2_18_36","ground","ground","ground","ground"
"3995","2024","2","18","37","1","Bromus diandrus","2_18","2_18_37","grass","nonnative","annual","Poaceae"
"3996","2024","2","18","37","2","Salvia leucophylla","2_18","2_18_37","shrub","native","perennial","Lamiaceae"
"3997","2024","2","18","37","0","thatch","2_18","2_18_37","ground","ground","ground","ground"
"3998","2024","2","18","38","1","Bromus diandrus","2_18","2_18_38","grass","nonnative","annual","Poaceae"
"3999","2024","2","18","38","2","Hirschfeldia incana","2_18","2_18_38","forb","nonnative","annual","Brassicaceae"
"4000","2024","2","18","38","0","bare_ground","2_18","2_18_38","ground","ground","ground","ground"
"4001","2024","2","18","39","1","Bromus diandrus","2_18","2_18_39","grass","nonnative","annual","Poaceae"
"4002","2024","2","18","39","2","Avena barbata","2_18","2_18_39","grass","nonnative","annual","Poaceae"
"4003","2024","2","18","39","0","thatch","2_18","2_18_39","ground","ground","ground","ground"
"4004","2024","2","18","40","1","Bromus diandrus","2_18","2_18_40","grass","nonnative","annual","Poaceae"
"4005","2024","2","18","40","2","Avena barbata","2_18","2_18_40","grass","nonnative","annual","Poaceae"
"4006","2024","2","18","40","0","thatch","2_18","2_18_40","ground","ground","ground","ground"
"4007","2024","2","18","41","1","Hirschfeldia incana","2_18","2_18_41","forb","nonnative","annual","Brassicaceae"
"4008","2024","2","18","41","0","thatch","2_18","2_18_41","ground","ground","ground","ground"
"4009","2024","INT5","5","1","1","Stipa lepida","INT5_5","INT5_5_1","grass","native","perennial","Poaceae"
"4010","2024","INT5","5","1","2","Malacothamnus fasciculatus","INT5_5","INT5_5_1","shrub","native","perennial","Malvaceae"
"4011","2024","INT5","5","1","0","litter","INT5_5","INT5_5_1","ground","ground","ground","ground"
"4012","2024","INT5","5","2","1","Stipa lepida","INT5_5","INT5_5_2","grass","native","perennial","Poaceae"
"4013","2024","INT5","5","2","2","Malacothamnus fasciculatus","INT5_5","INT5_5_2","shrub","native","perennial","Malvaceae"
"4014","2024","INT5","5","2","0","litter","INT5_5","INT5_5_2","ground","ground","ground","ground"
"4015","2024","INT5","5","3","1","Stipa lepida","INT5_5","INT5_5_3","grass","native","perennial","Poaceae"
"4016","2024","INT5","5","3","2","Malacothamnus fasciculatus","INT5_5","INT5_5_3","shrub","native","perennial","Malvaceae"
"4017","2024","INT5","5","3","0","litter","INT5_5","INT5_5_3","ground","ground","ground","ground"
"4018","2024","INT5","5","4","1","Stipa lepida","INT5_5","INT5_5_4","grass","native","perennial","Poaceae"
"4019","2024","INT5","5","4","2","Rhus ovata","INT5_5","INT5_5_4","shrub","native","perennial","Anacardiaceae"
"4020","2024","INT5","5","4","3","Heteromeles arbutifolia","INT5_5","INT5_5_4","shrub","native","perennial","Rosaceae"
"4021","2024","INT5","5","4","0","litter","INT5_5","INT5_5_4","ground","ground","ground","ground"
"4022","2024","INT5","5","5","1","Rhus ovata","INT5_5","INT5_5_5","shrub","native","perennial","Anacardiaceae"
"4023","2024","INT5","5","5","2","Heteromeles arbutifolia","INT5_5","INT5_5_5","shrub","native","perennial","Rosaceae"
"4024","2024","INT5","5","5","0","litter","INT5_5","INT5_5_5","ground","ground","ground","ground"
"4025","2024","INT5","5","6","1","Heteromeles arbutifolia","INT5_5","INT5_5_6","shrub","native","perennial","Rosaceae"
"4026","2024","INT5","5","6","0","litter","INT5_5","INT5_5_6","ground","ground","ground","ground"
"4027","2024","INT5","5","7","1","Heteromeles arbutifolia","INT5_5","INT5_5_7","shrub","native","perennial","Rosaceae"
"4028","2024","INT5","5","7","0","litter","INT5_5","INT5_5_7","ground","ground","ground","ground"
"4029","2024","INT5","5","8","1","Heteromeles arbutifolia","INT5_5","INT5_5_8","shrub","native","perennial","Rosaceae"
"4030","2024","INT5","5","8","0","litter","INT5_5","INT5_5_8","ground","ground","ground","ground"
"4031","2024","INT5","5","9","1","Heteromeles arbutifolia","INT5_5","INT5_5_9","shrub","native","perennial","Rosaceae"
"4032","2024","INT5","5","9","0","litter","INT5_5","INT5_5_9","ground","ground","ground","ground"
"4033","2024","INT5","5","10","1","Heteromeles arbutifolia","INT5_5","INT5_5_10","shrub","native","perennial","Rosaceae"
"4034","2024","INT5","5","10","0","litter","INT5_5","INT5_5_10","ground","ground","ground","ground"
"4035","2024","INT5","5","11","1","Heteromeles arbutifolia","INT5_5","INT5_5_11","shrub","native","perennial","Rosaceae"
"4036","2024","INT5","5","11","2","Rhamnus ilicifolia","INT5_5","INT5_5_11","shrub","native","perennial","Rhamnaceae"
"4037","2024","INT5","5","11","0","litter","INT5_5","INT5_5_11","ground","ground","ground","ground"
"4038","2024","INT5","5","12","1","Stipa lepida","INT5_5","INT5_5_12","grass","native","perennial","Poaceae"
"4039","2024","INT5","5","12","2","Malacothamnus fasciculatus","INT5_5","INT5_5_12","shrub","native","perennial","Malvaceae"
"4040","2024","INT5","5","12","3","Rhamnus ilicifolia","INT5_5","INT5_5_12","shrub","native","perennial","Rhamnaceae"
"4041","2024","INT5","5","12","4","Heteromeles arbutifolia","INT5_5","INT5_5_12","shrub","native","perennial","Rosaceae"
"4042","2024","INT5","5","12","0","litter","INT5_5","INT5_5_12","ground","ground","ground","ground"
"4043","2024","INT5","5","13","1","Stipa lepida","INT5_5","INT5_5_13","grass","native","perennial","Poaceae"
"4044","2024","INT5","5","13","2","Malacothamnus fasciculatus","INT5_5","INT5_5_13","shrub","native","perennial","Malvaceae"
"4045","2024","INT5","5","13","3","Rhamnus ilicifolia","INT5_5","INT5_5_13","shrub","native","perennial","Rhamnaceae"
"4046","2024","INT5","5","13","4","Heteromeles arbutifolia","INT5_5","INT5_5_13","shrub","native","perennial","Rosaceae"
"4047","2024","INT5","5","13","0","litter","INT5_5","INT5_5_13","ground","ground","ground","ground"
"4048","2024","INT5","5","14","1","Stipa lepida","INT5_5","INT5_5_14","grass","native","perennial","Poaceae"
"4049","2024","INT5","5","14","2","Malacothamnus fasciculatus","INT5_5","INT5_5_14","shrub","native","perennial","Malvaceae"
"4050","2024","INT5","5","14","3","Malacothamnus fasciculatus dead","INT5_5","INT5_5_14","shrub","native","perennial","Malvaceae"
"4051","2024","INT5","5","14","4","Heteromeles arbutifolia","INT5_5","INT5_5_14","shrub","native","perennial","Rosaceae"
"4052","2024","INT5","5","14","0","litter","INT5_5","INT5_5_14","ground","ground","ground","ground"
"4053","2024","INT5","5","15","1","Stipa lepida","INT5_5","INT5_5_15","grass","native","perennial","Poaceae"
"4054","2024","INT5","5","15","2","Malacothamnus fasciculatus","INT5_5","INT5_5_15","shrub","native","perennial","Malvaceae"
"4055","2024","INT5","5","15","3","Malacothamnus fasciculatus dead","INT5_5","INT5_5_15","shrub","native","perennial","Malvaceae"
"4056","2024","INT5","5","15","4","Malacothamnus fasciculatus","INT5_5","INT5_5_15","shrub","native","perennial","Malvaceae"
"4057","2024","INT5","5","15","0","litter","INT5_5","INT5_5_15","ground","ground","ground","ground"
"4058","2024","INT5","5","16","1","Stipa lepida","INT5_5","INT5_5_16","grass","native","perennial","Poaceae"
"4059","2024","INT5","5","16","2","Malacothamnus fasciculatus dead","INT5_5","INT5_5_16","shrub","native","perennial","Malvaceae"
"4060","2024","INT5","5","16","3","Malacothamnus fasciculatus","INT5_5","INT5_5_16","shrub","native","perennial","Malvaceae"
"4061","2024","INT5","5","16","0","litter","INT5_5","INT5_5_16","ground","ground","ground","ground"
"4062","2024","INT5","5","17","1","Stipa lepida","INT5_5","INT5_5_17","grass","native","perennial","Poaceae"
"4063","2024","INT5","5","17","2","Malacothamnus fasciculatus","INT5_5","INT5_5_17","shrub","native","perennial","Malvaceae"
"4064","2024","INT5","5","17","0","litter","INT5_5","INT5_5_17","ground","ground","ground","ground"
"4065","2024","INT5","5","18","1","Malacothamnus fasciculatus","INT5_5","INT5_5_18","shrub","native","perennial","Malvaceae"
"4066","2024","INT5","5","18","0","litter","INT5_5","INT5_5_18","ground","ground","ground","ground"
"4067","2024","INT5","5","19","1","Malacothamnus fasciculatus","INT5_5","INT5_5_19","shrub","native","perennial","Malvaceae"
"4068","2024","INT5","5","19","0","litter","INT5_5","INT5_5_19","ground","ground","ground","ground"
"4069","2024","INT5","5","20","1","Stipa lepida","INT5_5","INT5_5_20","grass","native","perennial","Poaceae"
"4070","2024","INT5","5","20","2","Malacothamnus fasciculatus","INT5_5","INT5_5_20","shrub","native","perennial","Malvaceae"
"4071","2024","INT5","5","20","0","litter","INT5_5","INT5_5_20","ground","ground","ground","ground"
"4072","2024","INT5","5","21","1","Stipa lepida","INT5_5","INT5_5_21","grass","native","perennial","Poaceae"
"4073","2024","INT5","5","21","2","Rhamnus ilicifolia","INT5_5","INT5_5_21","shrub","native","perennial","Rhamnaceae"
"4074","2024","INT5","5","21","3","Malacothamnus fasciculatus","INT5_5","INT5_5_21","shrub","native","perennial","Malvaceae"
"4075","2024","INT5","5","21","0","litter","INT5_5","INT5_5_21","ground","ground","ground","ground"
"4076","2024","INT5","5","22","1","Stipa lepida","INT5_5","INT5_5_22","grass","native","perennial","Poaceae"
"4077","2024","INT5","5","22","2","Malacothamnus fasciculatus","INT5_5","INT5_5_22","shrub","native","perennial","Malvaceae"
"4078","2024","INT5","5","22","0","litter","INT5_5","INT5_5_22","ground","ground","ground","ground"
"4079","2024","INT5","5","23","1","Stipa lepida","INT5_5","INT5_5_23","grass","native","perennial","Poaceae"
"4080","2024","INT5","5","23","2","Rhamnus ilicifolia dead","INT5_5","INT5_5_23","shrub","native","perennial","Rhamnaceae"
"4081","2024","INT5","5","23","3","Malacothamnus fasciculatus","INT5_5","INT5_5_23","shrub","native","perennial","Malvaceae"
"4082","2024","INT5","5","23","0","litter","INT5_5","INT5_5_23","ground","ground","ground","ground"
"4083","2024","INT5","5","24","1","Malacothamnus fasciculatus","INT5_5","INT5_5_24","shrub","native","perennial","Malvaceae"
"4084","2024","INT5","5","24","2","Rhamnus ilicifolia dead","INT5_5","INT5_5_24","shrub","native","perennial","Rhamnaceae"
"4085","2024","INT5","5","24","0","litter","INT5_5","INT5_5_24","ground","ground","ground","ground"
"4086","2024","INT5","5","25","1","Malacothamnus fasciculatus dead","INT5_5","INT5_5_25","shrub","native","perennial","Malvaceae"
"4087","2024","INT5","5","25","2","Malacothamnus fasciculatus","INT5_5","INT5_5_25","shrub","native","perennial","Malvaceae"
"4088","2024","INT5","5","25","0","litter","INT5_5","INT5_5_25","ground","ground","ground","ground"
"4089","2024","INT5","5","26","1","Heteromeles arbutifolia","INT5_5","INT5_5_26","shrub","native","perennial","Rosaceae"
"4090","2024","INT5","5","26","2","Malacothamnus fasciculatus dead","INT5_5","INT5_5_26","shrub","native","perennial","Malvaceae"
"4091","2024","INT5","5","26","3","Heteromeles arbutifolia","INT5_5","INT5_5_26","shrub","native","perennial","Rosaceae"
"4092","2024","INT5","5","26","0","litter","INT5_5","INT5_5_26","ground","ground","ground","ground"
"4093","2024","INT5","5","27","1","Heteromeles arbutifolia","INT5_5","INT5_5_27","shrub","native","perennial","Rosaceae"
"4094","2024","INT5","5","27","2","Malacothamnus fasciculatus","INT5_5","INT5_5_27","shrub","native","perennial","Malvaceae"
"4095","2024","INT5","5","27","0","bare_ground","INT5_5","INT5_5_27","ground","ground","ground","ground"
"4096","2024","INT5","5","28","1","Heteromeles arbutifolia","INT5_5","INT5_5_28","shrub","native","perennial","Rosaceae"
"4097","2024","INT5","5","28","2","Malacothamnus fasciculatus","INT5_5","INT5_5_28","shrub","native","perennial","Malvaceae"
"4098","2024","INT5","5","28","0","litter","INT5_5","INT5_5_28","ground","ground","ground","ground"
"4099","2024","INT5","5","29","1","Heteromeles arbutifolia","INT5_5","INT5_5_29","shrub","native","perennial","Rosaceae"
"4100","2024","INT5","5","29","2","Malacothamnus fasciculatus dead","INT5_5","INT5_5_29","shrub","native","perennial","Malvaceae"
"4101","2024","INT5","5","29","3","Heteromeles arbutifolia","INT5_5","INT5_5_29","shrub","native","perennial","Rosaceae"
"4102","2024","INT5","5","29","4","Malacothamnus fasciculatus","INT5_5","INT5_5_29","shrub","native","perennial","Malvaceae"
"4103","2024","INT5","5","29","0","litter","INT5_5","INT5_5_29","ground","ground","ground","ground"
"4104","2024","INT5","5","30","1","Malacothamnus fasciculatus dead","INT5_5","INT5_5_30","shrub","native","perennial","Malvaceae"
"4105","2024","INT5","5","30","2","Malacothamnus fasciculatus","INT5_5","INT5_5_30","shrub","native","perennial","Malvaceae"
"4106","2024","INT5","5","30","3","Heteromeles arbutifolia","INT5_5","INT5_5_30","shrub","native","perennial","Rosaceae"
"4107","2024","INT5","5","30","4","Malacothamnus fasciculatus","INT5_5","INT5_5_30","shrub","native","perennial","Malvaceae"
"4108","2024","INT5","5","30","0","litter","INT5_5","INT5_5_30","ground","ground","ground","ground"
