"","year","site","rep","standtype","status","lifeform","family","species","lifespan","link.to.tab..belt_byspecies....https...docs.google.com.spreadsheets.d.1JG8udkjru26Z6zy7LwNiDczkgRrB42tNG_wnW2O2R60.edit.usp.sharing","site_rep","site_rep_species"
"562",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"563",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"564",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"565",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"566",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"567",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"568",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"569",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"570",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"571",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"572",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"573",2019,NA,2,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_2","NA_2_Malacothamnus fasciculatus"
"574",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"575",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"576",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"577",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"578",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"579",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"580",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"581",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"582",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"583",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"584",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"585",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"586",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"587",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"588",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"589",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"590",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"591",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"592",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"593",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"594",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"595",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"596",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"597",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"598",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"599",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"600",2019,NA,4,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_4","NA_4_Malacothamnus fasciculatus"
"601",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"602",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"603",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"604",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"605",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"606",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"607",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"608",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"609",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"610",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"611",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"612",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"613",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"614",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"615",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"616",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"617",2019,NA,5,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_5","NA_5_Malacothamnus fasciculatus"
"618",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"619",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"620",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"621",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"622",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"623",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"624",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"625",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"626",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"627",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"628",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"629",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"630",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"631",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"632",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"633",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"634",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"635",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"636",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"637",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"638",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"639",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"640",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"641",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"642",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"643",2019,NA,6,"ENH2","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_6","NA_6_Malacothamnus fasciculatus"
"644",2019,NA,3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"645",2019,NA,3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"646",2019,NA,3,"Intact3","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"647",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"648",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"649",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"650",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"651",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"652",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"653",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"654",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"655",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"656",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"657",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"658",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"659",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"660",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"661",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"662",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"663",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"664",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"665",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"666",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"667",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"668",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"669",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"670",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"671",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"672",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"673",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"674",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"675",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"676",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"677",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"678",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"679",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"680",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"681",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"682",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"683",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"684",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"685",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"686",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"687",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"688",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"689",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"690",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"691",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"692",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"693",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"694",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"695",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"696",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"697",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"698",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"699",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"700",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"701",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"702",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"703",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"704",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"705",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"706",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"707",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"708",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"709",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"710",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"711",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"712",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"713",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"714",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"715",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"716",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"717",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"718",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"719",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"720",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"721",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"722",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"723",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"724",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"725",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"726",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"727",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"728",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"729",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"730",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"731",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"732",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"733",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"734",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"735",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"736",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"737",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"738",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"739",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"740",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
"741",2019,NA,3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial",NA,"NA_3","NA_3_Malacothamnus fasciculatus"
